Concept-Jap,Concept,Location,Form,FormStandardised,CognateCode,FormCode,CognateDetectionMethod,Notes,Ideophone,CodingNotes,DoubleChecked,Revisit
syindoi,EXHAUSTED-2,34-Shimane,era/erayanoo,era/erayanoo,d,d,,,no,,yes,
syindoi,EXHAUSTED-2,34-Shimane,itasu/itasunoo,itasu/itasunoo,l,l,,,no,,yes,
syindoi,EXHAUSTED-2,34-Shimane,syetsu,syetsu,t,t,,,no,,yes,
syindoi,EXHAUSTED-2,35-Okayama,eree,eree,d,d,,,no,,yes,
syindoi,EXHAUSTED-2,36-Hiroshima,eraa,eraa,d,d,,,no,,yes,
syindoi,EXHAUSTED-2,36-Hiroshima,kowaa,kowaa,o,o,,,no,,yes,
syindoi,EXHAUSTED-2,36-Hiroshima,setyii,setyii,t,t,,from setsui,no,,yes,
syindoi,EXHAUSTED-2,36-Hiroshima,syiwaa,syiwaa,v,v,,from shiwai,no,,yes,
syindoi,EXHAUSTED-2,37-Yamaguchi,erai,erai,d,d,,,no,,yes,
syindoi,EXHAUSTED-2,38-Tokushima,syiNdai,syiNdai,u,u,tokugawa_2002,also used when you're disappointed,no,,yes,
syindoi,EXHAUSTED-2,39-Kagawa,daruu,daruu,a,a,,,no,,yes,
syindoi,EXHAUSTED-2,39-Kagawa,syiNdaa,syiNdaa,u,u,tokugawa_2002,,no,,yes,
syindoi,EXHAUSTED-2,39-Kagawa,syiNdoo,syiNdoo,u,u,,,no,,yes,
syindoi,EXHAUSTED-2,40-Ehime,syiNdo,syiNdo,u,u,,,no,,yes,
syindoi,EXHAUSTED-2,41-Koochi,kotoota,kotoota,p,p,,from kotaeru 'to endure',no,,yes,
syindoi,EXHAUSTED-2,42-Fukuoka,kitsuka,kitsuka,n,n,,,no,,yes,
syindoi,EXHAUSTED-2,43-Saga,kitsukaa,kitsukaa,n,n,,,no,,yes,
syindoi,EXHAUSTED-2,44-Nagasaki,kitsuka,kitsuka,n,n,,,no,,yes,
syindoi,EXHAUSTED-2,45-Kumamoto,kitsuka,kitsuka,n,n,,,no,,yes,
syindoi,EXHAUSTED-2,46-Oita,hizyii,hizyii,j,j,,,no,,yes,
syindoi,EXHAUSTED-2,46-Oita,kityii,kityii,n,n,,,no,,yes,
syindoi,EXHAUSTED-2,47-Miyazaki,koenee,koenee,p,p,,,no,,yes,
syindoi,EXHAUSTED-2,48-Kagoshima,dareta,dareta,a,a,tokugawa_2002,,no,,yes,
syindoi,EXHAUSTED-2,48-Kagoshima,hiQtai,hiQtai,i,i,,"stronger version of taihen, hidoku etc.",no,,yes,
syindoi,EXHAUSTED-2,48-Kagoshima,syiNdoka,syiNdoka,u,u,,,no,,yes,
syindoi,EXHAUSTED-2,48-Kagoshima,tesoka,tesoka,x,x,tokugawa_2002,dictionary entry in tokugawa_2002 is tese,no,,yes,
syindoi,EXHAUSTED-2,49-Okinawa,utataruu,utataruu,b,b,,exclamative form of verb utaaruN 'tired',no,,yes,
hayai,FAST,01-Hokkaido-coastal,hayai,hayai,a,a,,,,,,
hayai,FAST,02-Hokkaido-inland,hayE,hayE,a,a,,,,,,
hayai,FAST,03-Aomori-Tsugaru,hayE,hayE,a,a,,,,,,
hayai,FAST,04-Aomori-Nambu,hayE,hayE,a,a,,,,,,
hayai,FAST,05-Iwate,hayE,hayE,a,a,,,,,,
hayai,FAST,06-Miyagi,hayEE,hayEE,a,a,,,,,,
hayai,FAST,07-Akita,hayE,hayE,a,a,,,,,,
hayai,FAST,08-Yamagata,hayE,hayE,a,a,,,,,,
hayai,FAST,09-Fukushima,hayE,hayE,a,a,,,,,,
hayai,FAST,10-Ibaraki,hayae,hayae,a,a,,,,,,
hayai,FAST,11-Tochigi,hayaI,hayaI,a,a,,,,,,
hayai,FAST,12-Gunma,haee,haee,a,a,,,,,,
hayai,FAST,13-Saitama,haee,haee,a,a,,,,,,
hayai,FAST,14-Chiba,haEE,haEE,a,a,,,,,,
hayai,FAST,15-Tokyo,hayai,hayai,a,a,,,,,,
hayai,FAST,16-Kanagawa,haee,haee,a,a,,,,,,
hayai,FAST,17-Niigata,haaye,haaye,a,a,,,,,,
hayai,FAST,18-Toyama,hayai,hayai,a,a,,,,,,
hayai,FAST,19-Ishikawa,hayai,hayai,a,a,,,,,,
hayai,FAST,20-Fukui,haee,haee,a,a,,,,,,
hayai,FAST,21-Yamanashi,hayai,hayai,a,a,,,,,,
hayai,FAST,22-Nagano,haee,haee,a,a,,,,,,
hayai,FAST,23-Gifu,hayAA,hayAA,a,a,,,,,,
hayai,FAST,24-Shizuoka,haee,haee,a,a,,,,,,
hayai,FAST,25-Aichi,hayAA,hayAA,a,a,,,,,,
hayai,FAST,26-Mie,hayai,hayai,a,a,,,,,,
hayai,FAST,27-Shiga,hayai,hayai,a,a,,,,,,
hayai,FAST,28-Kyoto,hayai,hayai,a,a,,,,,,
hayai,FAST,29-Osaka,hayai,hayai,a,a,,,,,,
hayai,FAST,30-Hyoogo,hayai,hayai,a,a,,,,,,
hayai,FAST,31-Nara,hayai,hayai,a,a,,,,,,
hayai,FAST,31-Nara,saQsa,saQsa,a,a,,,,,,
hayai,FAST,32-Wakayama,hayai,hayai,a,a,,,,,,
hayai,FAST,33-Tottori,hayai,hayai,a,a,,,,,,
hayai,FAST,34-Shimane,hayae,hayae,a,a,,,,,,
hayai,FAST,35-Okayama,hajAA,hajAA,a,a,,,,,,
hayai,FAST,36-Hiroshima,hayaa,hayaa,a,a,,,,,,
hayai,FAST,37-Yamaguchi,hayAA,hayAA,a,a,,,,,,
hayai,FAST,38-Tokushima,hayai,hayai,a,a,,,,,,
hayai,FAST,39-Kagawa,hayai,hayai,a,a,,,,,,
hayai,FAST,40-Ehime,hayai,hayai,a,a,,,,,,
hayai,FAST,41-Koochi,hayai,hayai,a,a,,,,,,
hayai,FAST,42-Fukuoka,hayaka,hayaka,a,a,,,,,,
hayai,FAST,43-Saga,hayaka,hayaka,a,a,,,,,,
hayai,FAST,44-Nagasaki,hayaka,hayaka,a,a,,,,,,
hayai,FAST,45-Kumamoto,hayaka,hayaka,a,a,,,,,,
hayai,FAST,46-Oita,hayee,hayee,a,a,,,,,,
hayai,FAST,47-Miyazaki,hae,hae,a,a,,,,,,
hayai,FAST,48-Kagoshima,hae,hae,a,a,,,,,,
hayai,FAST,49-Okinawa,heesyeN,heesyeN,a,a,,,,,,
taira,FLAT,01-Hokkaido-coastal,teranda,teranda,g,g,,,,,,
taira,FLAT,02-Hokkaido-inland,tairana,tairana,g,g,,,,,,
taira,FLAT,03-Aomori-Tsugaru,taerada,taerada,g,g,,,,,,
taira,FLAT,04-Aomori-Nambu,terada,terada,g,g,,,,,,
taira,FLAT,05-Iwate,terada,terada,g,g,,,,,,
taira,FLAT,06-Miyagi,teera,teera,g,g,,,,,,
taira,FLAT,07-Akita,teranda,teranda,g,g,,,,,,
taira,FLAT,08-Yamagata,teranda,teranda,g,g,,,,,,
taira,FLAT,09-Fukushima,terada,terada,g,g,,,,,,
taira,FLAT,10-Ibaraki,taerana,taerana,g,g,,,,,,
taira,FLAT,11-Tochigi,tairana,tairana,g,g,,,,,,
taira,FLAT,12-Gunma,hirabettai,hirabettai,b,b,,,derived,,,
taira,FLAT,12-Gunma,tairada,tairada,g,g,,,,,,
taira,FLAT,13-Saitama,tairada,tairada,g,g,,,,,,
taira,FLAT,14-Chiba,teerada,teerada,g,g,,,,,,
taira,FLAT,15-Tokyo,hirabettai,hirabettai,b,b,,,derived,,,
taira,FLAT,15-Tokyo,tairada,tairada,g,g,,,,,,
taira,FLAT,16-Kanagawa,teerana,teerana,g,g,,,,,,
taira,FLAT,17-Niigata,hirattee,hirattee,b,b,,,,,,
taira,FLAT,17-Niigata,teerana,teerana,g,g,,,,,,
taira,FLAT,18-Toyama,hirabettai,hirabettai,b,b,,,derived,,,
taira,FLAT,18-Toyama,hiratai,hiratai,b,b,,,,,,
taira,FLAT,19-Ishikawa,hiratai,hiratai,b,b,,,,,,
taira,FLAT,20-Fukui,hiratai,hiratai,b,b,,,,,,
taira,FLAT,21-Yamanashi,tairana,tairana,g,g,,,,,,
taira,FLAT,22-Nagano,teera,teera,g,g,,,,,,
taira,FLAT,23-Gifu,taeerana,taeerana,g,g,,,,,,
taira,FLAT,24-Shizuoka,tairada,tairada,g,g,,,,,,
taira,FLAT,25-Aichi,taeerada,taeerada,g,g,,,,,,
taira,FLAT,26-Mie,tairana,tairana,g,g,,,,,,
taira,FLAT,27-Shiga,hiratai,hiratai,b,b,,,,,,
taira,FLAT,28-Kyoto,tairana,tairana,g,g,,,,,,
taira,FLAT,29-Osaka,hiratai,hiratai,b,b,,,,,,
taira,FLAT,29-Osaka,tairana,tairana,g,g,,,,,,
taira,FLAT,30-Hyoogo,hiratai,hiratai,b,b,,,,,,
taira,FLAT,30-Hyoogo,nosa,nosa,d,d,,,,,,
taira,FLAT,31-Nara,hiratai,hiratai,b,b,,,,,,
taira,FLAT,32-Wakayama,hiratai,hiratai,b,b,,,,,,
taira,FLAT,33-Tottori,hiratai,hiratai,b,b,,,,,,
taira,FLAT,33-Tottori,narui,narui,c,c,,,,,,
taira,FLAT,34-Shimane,furabettana,furabettana,b,b,,,derived,,,
